Year,Month,Week,Fortnight,#Clinic,#Medical Department,#Doctor,#Hospitalization Reason,#Follow Up Reason,#Task Type Id,Task code,Task title,Task is active,Task is for patient,Task is mandatory,Task is manual,Task completed by patient,Is Satisfaction Survey,CorrelationEntity,#Alert Type,Number of tasks,Number of response,Number of alert
2020,3,12,2,1,3,875,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,11,257,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,14,0,0
2020,3,12,2,1,18,1516,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,12,2,1,11,271,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,31,0,0
2020,3,12,2,1,4,553,4,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,60,0,0
2020,3,12,2,1,4,904,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,12,2,1,6,575,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,12,2,1,10,444,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,1,28,3,3,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,9,0,0
2020,3,11,1,1,16,636,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,76,0,0
2020,3,11,1,1,10,458,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,15,0,0
2020,3,11,1,1,4,644,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,13,365,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,11,0,0
2020,3,11,1,1,13,395,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,17,0,0
2020,3,11,1,1,18,1340,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,11,526,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,27,0,0
2020,2,8,2,1,1,12,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,4,0,0
2020,3,12,2,1,15,484,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,12,2,1,10,1554,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,12,2,1,21,1870,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,11,1,1,23,1283,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,13,340,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,25,0,0
2020,3,12,2,1,18,1516,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,54,0,0
2020,3,11,1,1,1,12,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,12,12,0
2020,3,11,1,1,18,1340,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,27,0,0
2020,3,10,1,1,20,940,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,52,0,0
2020,3,12,2,1,11,275,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,11,1,1,10,445,-1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,23,0,0
2020,3,11,1,1,4,1511,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,18,1550,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,44,0,0
2020,3,11,1,1,24,1040,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,19,19,19
2020,3,11,1,1,13,353,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,19,0,0
2020,3,9,1,1,3,32,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,11,0,0
2020,3,11,1,1,11,239,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,15,0,0
2020,3,12,2,1,9,1128,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,53,0,0
2020,3,10,1,1,12,470,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,26,0,0
2020,3,11,1,1,16,627,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,30,0,0
2020,3,12,2,1,6,575,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,31,0,0
2020,3,11,1,1,21,1867,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,7,0,0
2020,3,11,1,1,3,885,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,13,0,0
2020,2,8,2,1,10,460,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,32,0,0
2020,3,11,1,1,13,437,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,10,1,1,13,361,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,45,0,0
2020,3,11,1,1,5,551,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,38,0,0
2020,3,11,1,1,33,1483,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,46,0,0
2020,3,12,2,1,23,1283,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,12,2,1,18,1340,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,9,1128,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,88,0,0
2020,3,11,1,1,1,12,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,11,1,1,11,526,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,13,13,13
2020,3,11,1,1,11,250,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,37,0,0
2020,3,10,1,1,11,259,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,30,0,0
2020,3,12,2,1,11,180,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,11,1,1,13,421,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,12,2,1,11,242,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,12,2,1,5,547,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,11,0,0
2020,3,11,1,1,24,1712,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,28,0,0
2020,3,11,1,1,24,1040,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,11,1,1,13,365,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,17,0,0
2020,3,11,1,1,20,940,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,17,722,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,50,0,0
2020,3,11,1,1,4,788,1,3,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,6,619,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,47,0,0
2020,3,11,1,1,21,1891,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,11,1,1,11,276,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,32,0,0
2020,3,10,1,1,11,217,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,10,1,1,4,1510,-1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,15,0,0
2020,3,10,1,1,12,574,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,21,0,0
2020,3,11,1,1,4,440,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,20,20,20
2020,3,11,1,1,2,1180,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,68,0,0
2020,3,11,1,1,4,625,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,100,0,0
2020,3,11,1,1,10,460,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,12,2,1,10,463,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,21,0,0
2020,3,10,1,1,3,33,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,18,0,0
2020,3,11,1,1,13,350,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,12,2,1,17,710,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,212,0,0
2020,3,11,1,1,3,73,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,12,2,1,13,429,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,3,895,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,13,347,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,12,2,1,13,355,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,12,2,1,23,1283,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,210,0,0
2020,3,12,2,1,11,223,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,58,0,0
2020,3,10,1,1,10,459,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,9,1,1,12,574,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,38,0,0
2020,3,10,1,1,11,276,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,26,0,0
2020,3,11,1,1,11,242,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,55,0,0
2020,3,12,2,1,24,1040,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,54,0,0
2020,3,9,1,1,3,32,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,11,0,0
2020,3,11,1,1,4,788,4,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,98,0,0
2020,3,12,2,1,13,353,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,13,0,0
2020,3,11,1,1,17,714,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,10,1,1,24,1017,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,14,0,0
2020,2,9,2,1,3,32,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,26,0,0
2020,3,11,1,1,9,1273,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,46,0,0
2020,3,11,1,1,3,882,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,17,710,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,11,277,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,4,4,0
2020,3,11,1,1,13,361,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,11,1,1,13,395,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,6,6,0
2020,3,9,1,1,10,460,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,11,222,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,13,0,0
2020,3,11,1,1,13,346,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,42,0,0
2020,3,11,1,1,16,633,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,17,747,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,18,0,0
2020,3,12,2,1,17,699,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,12,2,1,5,547,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,12,2,1,13,429,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,5,0,0
2020,3,12,2,1,11,223,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,10,1,1,1,19,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,8,8,8
2020,3,12,2,1,8,1287,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,12,2,1,9,1060,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,11,88,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,84,0,0
2020,3,12,2,1,17,763,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,11,0,0
2020,3,11,1,1,10,1575,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,29,0,0
2020,3,11,1,1,17,710,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,23,0,0
2020,3,11,1,1,-1,276,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,28,0,0
2020,3,10,1,1,13,326,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,13,375,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,12,12,12
2020,3,11,1,1,8,1791,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,88,0,0
2020,3,10,1,1,1,12,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,6,6,0
2020,3,11,1,1,20,940,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,240,0,0
2020,3,10,1,1,16,629,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,12,2,1,13,349,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,11,1,1,11,217,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,7,0,0
2020,3,11,1,1,17,760,3,3,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,11,1,1,17,760,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,11,1,1,17,760,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,21,0,0
2020,3,11,1,1,4,624,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,6,6,0
2020,3,11,1,1,11,264,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,13,13,0
2020,3,11,1,1,11,264,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,10,1,1,11,526,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,12,2,1,6,579,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,12,2,1,10,444,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,2,9,2,1,11,202,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,10,0,0
2020,3,10,1,1,4,84,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,12,2,1,8,1785,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,10,1,1,1,12,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,10,10,10
2020,3,10,1,1,13,365,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,47,0,0
2020,3,12,2,1,31,1344,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,11,1,1,5,551,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,84,0,0
2020,3,11,1,1,6,620,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,11,1,1,4,962,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,17,0,0
2020,3,11,1,1,11,202,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,12,0,0
2020,3,11,1,1,10,463,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,77,0,0
2020,3,11,1,1,13,375,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,31,31,0
2020,3,11,1,1,11,217,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,26,0,0
2020,3,11,1,1,11,179,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,21,771,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,19,0,0
2020,3,11,1,1,13,330,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,11,1076,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,18,0,0
2020,3,12,2,1,1,15,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,10,1,1,24,1017,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,13,388,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,4,4,0
2020,3,10,1,1,1,19,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,10,1,1,1,12,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,11,1,1,4,626,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,4,4,0
2020,3,11,1,1,9,1172,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,10,1,1,4,644,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,10,1,1,5,1193,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,66,0,0
2020,3,11,1,1,19,767,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,10,467,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,21,0,0
2020,3,11,1,1,13,374,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,28,0,0
2020,3,11,1,1,11,236,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,13,375,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,7,7,7
2020,3,11,1,1,3,82,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,7,1305,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,12,2,1,13,355,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,11,394,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,11,394,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,26,26,0
2020,3,12,2,1,4,643,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,12,2,1,13,364,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,3,0,0
2020,3,10,1,1,8,1270,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,10,1,1,13,386,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,34,0,0
2020,3,11,1,1,4,1707,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,96,0,0
2020,3,11,1,1,8,1268,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,22,0,0
2020,3,12,2,1,17,763,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,11,1,1,8,1810,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,23,0,0
2020,3,11,1,1,4,440,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,38,0,0
2020,3,12,2,1,5,1070,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,3,0,0
2020,3,11,1,1,11,223,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,50,0,0
2020,3,12,2,1,13,398,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,17,724,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,46,0,0
2020,3,12,2,1,10,463,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,10,1,1,13,328,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,12,2,1,21,1898,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,11,1,1,10,460,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,18,18,0
2020,3,11,1,1,17,724,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,21,0,0
2020,3,12,2,1,11,277,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,12,2,1,11,526,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,208,0,0
2020,3,11,1,1,3,872,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,12,0,0
2020,3,12,2,1,13,344,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,10,1,1,31,1344,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,15,0,0
2020,3,9,1,1,10,460,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,3,887,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,26,0,0
2020,3,12,2,1,11,255,-1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,11,1,1,8,523,-1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,42,0,0
2020,2,8,2,1,3,32,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,17,702,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,50,0,0
2020,3,11,1,1,10,463,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,22,0,0
2020,3,11,1,1,7,1320,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,44,0,0
2020,3,11,1,1,8,1289,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,92,0,0
2020,3,11,1,1,21,773,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,18,0,0
2020,3,11,1,1,10,459,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,11,271,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,19,0,0
2020,3,11,1,1,11,179,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,11,394,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,1,0,0
2020,3,11,1,1,10,459,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,16,16,0
2020,3,10,1,1,13,361,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,11,11,0
2020,3,11,1,1,4,553,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,31,0,0
2020,2,9,2,1,1,19,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,96,0,0
2020,3,11,1,1,11,222,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,48,0,0
2020,3,11,1,1,11,311,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,11,1,1,16,629,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,23,23,0
2020,3,11,1,1,10,460,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,11,1,1,11,526,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,9,1,1,1,15,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,36,0,0
2020,3,10,1,1,8,1268,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,26,0,0
2020,3,11,1,1,11,221,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,71,0,0
2020,3,11,1,1,11,277,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,44,0,0
2020,3,10,1,1,1,28,3,3,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,6,6,0
2020,3,11,1,1,10,463,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,29,0,0
2020,3,11,1,1,29,1247,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,50,0,0
2020,3,12,2,1,8,1802,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,7,1315,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,90,0,0
2020,3,12,2,1,13,372,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,12,2,1,9,991,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,12,2,1,13,355,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,12,2,1,15,505,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,12,2,1,19,767,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,6,581,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
